order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD_00398,1,PRD_00004,SEL_00106,2024-01-03 21:16:00,1097042.67,851371.43
ORD_00398,2,PRD_00001,SEL_00115,2024-01-03 21:16:00,544910.87,71637.87
ORD_00398,3,PRD_00012,SEL_00049,2024-01-03 21:16:00,3987277.95,219178.65
ORD_00398,4,PRD_00028,SEL_00107,2024-01-03 21:16:00,5724194.38,55972.38
ORD_00399,1,PRD_00025,SEL_00011,2024-01-03 21:18:00,241957.85,585973.29
ORD_00399,2,PRD_00008,SEL_00003,2024-01-03 21:18:00,3900221.84,799106.64
ORD_00399,3,PRD_00017,SEL_00027,2024-01-03 21:18:00,977703.74,146695.79
ORD_00400,1,PRD_00038,SEL_00094,2024-01-03 21:18:00,4131616.41,165676.58
ORD_00400,2,PRD_00002,SEL_00011,2024-01-03 21:18:00,2007152.0,525342.4
ORD_00400,3,PRD_00001,SEL_00004,2024-01-03 21:18:00,470095.9,200075.44
ORD_00400,4,PRD_00005,SEL_00051,2024-01-03 21:18:00,1998034.75,680949.43
ORD_00401,1,PRD_00030,SEL_00002,2024-01-03 21:27:00,4511286.69,450160.51
ORD_00401,2,PRD_00007,SEL_00072,2024-01-03 21:27:00,3631876.79,553680.26
ORD_00401,3,PRD_00004,SEL_00006,2024-01-03 21:27:00,2125785.72,123580.96
ORD_00401,4,PRD_00050,SEL_00052,2024-01-03 21:27:00,3066861.54,452124.3
ORD_00402,1,PRD_00001,SEL_00003,2024-01-03 21:28:00,2761109.54,750516.66
ORD_00402,2,PRD_00006,SEL_00089,2024-01-03 21:28:00,5339880.61,60495.88
ORD_00403,1,PRD_00004,SEL_00062,2024-01-03 21:29:00,4315460.33,207469.79
ORD_00403,2,PRD_00003,SEL_00012,2024-01-03 21:29:00,4869364.05,259894.29
ORD_00403,3,PRD_00001,SEL_00056,2024-01-03 21:29:00,1478669.97,719840.87
ORD_00403,4,PRD_00040,SEL_00102,2024-01-03 21:29:00,3069234.47,75429.26
ORD_00404,1,PRD_00012,SEL_00107,2024-01-03 21:38:00,757534.06,697038.13
ORD_00404,2,PRD_00001,SEL_00104,2024-01-03 21:38:00,4840544.57,437609.88
ORD_00404,3,PRD_00008,SEL_00024,2024-01-03 21:38:00,1688368.24,837345.62
ORD_00404,4,PRD_00026,SEL_00043,2024-01-03 21:38:00,1325683.02,370609.74
ORD_00405,1,PRD_00003,SEL_00083,2024-01-03 21:41:00,5630873.51,590187.5
ORD_00405,2,PRD_00033,SEL_00040,2024-01-03 21:41:00,3910343.47,455489.25
ORD_00405,3,PRD_00014,SEL_00078,2024-01-03 21:41:00,3740467.68,670584.22
ORD_00406,1,PRD_00005,SEL_00019,2024-01-03 21:42:00,1792759.2,697252.22
ORD_00406,2,PRD_00002,SEL_00041,2024-01-03 21:42:00,5312409.61,839781.23
ORD_00407,1,PRD_00007,SEL_00077,2024-01-03 21:42:00,5859593.68,225832.61
ORD_00407,2,PRD_00001,SEL_00083,2024-01-03 21:42:00,5084171.83,682346.86
ORD_00408,1,PRD_00001,SEL_00051,2024-01-03 21:43:00,3606138.05,486786.21
ORD_00408,2,PRD_00016,SEL_00001,2024-01-03 21:43:00,4797192.72,821485.97
ORD_00409,1,PRD_00013,SEL_00006,2024-01-03 21:46:00,2870708.86,564552.0
ORD_00409,2,PRD_00005,SEL_00069,2024-01-03 21:46:00,3056561.67,553202.15
ORD_00410,1,PRD_00039,SEL_00065,2024-01-03 21:47:00,5639603.7,136300.25
ORD_00410,2,PRD_00022,SEL_00095,2024-01-03 21:47:00,2205206.98,157716.88
ORD_00411,1,PRD_00050,SEL_00107,2024-01-03 21:47:00,1559037.85,105055.59
ORD_00411,2,PRD_00005,SEL_00019,2024-01-03 21:47:00,2727915.98,784089.38
ORD_00411,3,PRD_00004,SEL_00117,2024-01-03 21:47:00,3258270.72,566777.32
ORD_00411,4,PRD_00001,SEL_00087,2024-01-03 21:47:00,2876159.31,812894.14
ORD_00412,1,PRD_00040,SEL_00023,2024-01-03 21:49:00,5409773.79,318099.92
ORD_00412,2,PRD_00011,SEL_00076,2024-01-03 21:49:00,5194751.06,13202.14
ORD_00413,1,PRD_00005,SEL_00047,2024-01-03 21:50:00,2570029.73,287788.55
ORD_00413,2,PRD_00001,SEL_00083,2024-01-03 21:50:00,3238494.61,48168.89
ORD_00413,3,PRD_00003,SEL_00097,2024-01-03 21:50:00,4762166.81,59153.84
ORD_00413,4,PRD_00034,SEL_00117,2024-01-03 21:50:00,4285520.51,512378.75
ORD_00414,1,PRD_00009,SEL_00027,2024-01-03 21:56:00,1554709.54,803015.58
ORD_00414,2,PRD_00003,SEL_00115,2024-01-03 21:56:00,446000.97,423829.93
ORD_00415,1,PRD_00001,SEL_00105,2024-01-03 21:59:00,3319741.47,426501.74
ORD_00415,2,PRD_00008,SEL_00073,2024-01-03 21:59:00,2531228.69,318473.57
ORD_00416,1,PRD_00024,SEL_00040,2024-01-03 21:59:00,2233185.98,492952.04
ORD_00416,2,PRD_00001,SEL_00061,2024-01-03 21:59:00,2823143.55,289894.03
ORD_00417,1,PRD_00001,SEL_00051,2024-01-03 21:59:00,3293490.11,485555.19
ORD_00417,2,PRD_00028,SEL_00006,2024-01-03 21:59:00,5249434.84,202316.67
ORD_00417,3,PRD_00031,SEL_00104,2024-01-03 21:59:00,5819894.74,115241.47
ORD_00417,4,PRD_00010,SEL_00043,2024-01-03 21:59:00,3670925.7,733142.78
ORD_00418,1,PRD_00001,SEL_00043,2024-01-03 22:02:00,3112570.82,643557.32
ORD_00418,2,PRD_00007,SEL_00106,2024-01-03 22:02:00,4859420.84,826308.09
ORD_00418,3,PRD_00002,SEL_00064,2024-01-03 22:02:00,2262264.9,243714.36
ORD_00418,4,PRD_00011,SEL_00024,2024-01-03 22:02:00,5310976.19,577237.29
ORD_00419,1,PRD_00010,SEL_00080,2024-01-03 22:02:00,2224873.07,892610.79
ORD_00419,2,PRD_00001,SEL_00086,2024-01-03 22:02:00,1075266.83,131211.92
ORD_00419,3,PRD_00007,SEL_00073,2024-01-03 22:02:00,4351795.48,450916.31
ORD_00419,4,PRD_00017,SEL_00117,2024-01-03 22:02:00,2953045.88,6319.3
ORD_00420,1,PRD_00039,SEL_00112,2024-01-03 22:02:00,2557707.12,141362.13
ORD_00420,2,PRD_00003,SEL_00007,2024-01-03 22:02:00,3664392.97,502869.87
ORD_00420,3,PRD_00006,SEL_00106,2024-01-03 22:02:00,1031333.25,474998.45
ORD_00421,1,PRD_00001,SEL_00065,2024-01-03 22:03:00,2472086.36,270170.37
ORD_00421,2,PRD_00006,SEL_00067,2024-01-03 22:03:00,2073329.9,835859.9
ORD_00422,1,PRD_00001,SEL_00074,2024-01-03 22:05:00,2332340.07,334662.56
ORD_00422,2,PRD_00013,SEL_00040,2024-01-03 22:05:00,3839101.47,547911.47
ORD_00422,3,PRD_00008,SEL_00107,2024-01-03 22:05:00,3011500.41,30268.69
ORD_00423,1,PRD_00004,SEL_00030,2024-01-03 22:10:00,2606158.89,124388.13
ORD_00423,2,PRD_00003,SEL_00083,2024-01-03 22:10:00,2847636.67,238147.22
ORD_00423,3,PRD_00001,SEL_00048,2024-01-03 22:10:00,5833101.75,123782.09
ORD_00423,4,PRD_00005,SEL_00066,2024-01-03 22:10:00,665475.47,755166.41
ORD_00424,1,PRD_00001,SEL_00093,2024-01-03 22:11:00,1963939.36,629713.9
ORD_00424,2,PRD_00007,SEL_00049,2024-01-03 22:11:00,626556.47,164933.86
ORD_00425,1,PRD_00010,SEL_00097,2024-01-03 22:13:00,3382240.64,502501.0
ORD_00425,2,PRD_00002,SEL_00094,2024-01-03 22:13:00,3258071.92,166454.15
ORD_00426,1,PRD_00005,SEL_00045,2024-01-03 22:13:00,3071519.04,512958.23
ORD_00426,2,PRD_00036,SEL_00057,2024-01-03 22:13:00,3801604.39,106977.86
ORD_00426,3,PRD_00001,SEL_00001,2024-01-03 22:13:00,4759491.7,138371.84
ORD_00426,4,PRD_00023,SEL_00109,2024-01-03 22:13:00,4090157.14,258208.03
ORD_00427,1,PRD_00019,SEL_00086,2024-01-03 22:13:00,1005551.19,715138.71
ORD_00427,2,PRD_00021,SEL_00112,2024-01-03 22:13:00,2798114.23,250813.75
ORD_00427,3,PRD_00008,SEL_00001,2024-01-03 22:13:00,1445462.23,452969.11
ORD_00427,4,PRD_00041,SEL_00019,2024-01-03 22:13:00,2155217.99,887596.94
ORD_00428,1,PRD_00021,SEL_00001,2024-01-03 22:14:00,2612642.1,412841.15
ORD_00428,2,PRD_00032,SEL_00030,2024-01-03 22:14:00,2089030.41,638637.6
ORD_00428,3,PRD_00001,SEL_00080,2024-01-03 22:14:00,2079564.95,840359.44
ORD_00428,4,PRD_00013,SEL_00019,2024-01-03 22:14:00,5126504.76,843051.33
ORD_00429,1,PRD_00012,SEL_00088,2024-01-03 22:15:00,3814481.33,291373.23
ORD_00429,2,PRD_00009,SEL_00077,2024-01-03 22:15:00,344920.6,365097.08
ORD_00429,3,PRD_00025,SEL_00006,2024-01-03 22:15:00,1860985.27,893709.73
ORD_00430,1,PRD_00004,SEL_00042,2024-01-03 22:16:00,5775696.36,846470.14
ORD_00430,2,PRD_00012,SEL_00028,2024-01-03 22:16:00,3727644.13,104518.28
ORD_00430,3,PRD_00002,SEL_00032,2024-01-03 22:16:00,1471205.49,703065.5
ORD_00431,1,PRD_00027,SEL_00054,2024-01-03 22:18:00,5145397.22,127937.22
ORD_00431,2,PRD_00010,SEL_00095,2024-01-03 22:18:00,4442872.87,486812.66
ORD_00431,3,PRD_00003,SEL_00012,2024-01-03 22:18:00,2237246.3,848150.91
ORD_00431,4,PRD_00011,SEL_00115,2024-01-03 22:18:00,5397848.3,445356.31
ORD_00432,1,PRD_00044,SEL_00119,2024-01-03 22:18:00,5890874.37,129220.36
ORD_00432,2,PRD_00002,SEL_00091,2024-01-03 22:18:00,4871106.32,706777.57
ORD_00432,3,PRD_00016,SEL_00097,2024-01-03 22:18:00,5124436.89,533424.83
ORD_00433,1,PRD_00001,SEL_00119,2024-01-03 22:18:00,1793229.65,232321.95
ORD_00433,2,PRD_00003,SEL_00106,2024-01-03 22:18:00,5795852.2,363333.67
ORD_00433,3,PRD_00017,SEL_00105,2024-01-03 22:18:00,1022739.48,182510.03
ORD_00434,1,PRD_00007,SEL_00019,2024-01-03 22:22:00,3778819.96,444746.58
ORD_00434,2,PRD_00013,SEL_00074,2024-01-03 22:22:00,4506423.39,14307.07
ORD_00434,3,PRD_00001,SEL_00108,2024-01-03 22:22:00,467598.83,666579.73
ORD_00435,1,PRD_00013,SEL_00046,2024-01-03 22:22:00,858341.4,695159.15
ORD_00435,2,PRD_00002,SEL_00040,2024-01-03 22:22:00,2725782.3,546549.08
ORD_00435,3,PRD_00010,SEL_00051,2024-01-03 22:22:00,5700236.23,281508.6
ORD_00435,4,PRD_00001,SEL_00072,2024-01-03 22:22:00,5897652.04,887924.91
ORD_00436,1,PRD_00017,SEL_00028,2024-01-03 22:27:00,5819532.26,505595.74
ORD_00436,2,PRD_00001,SEL_00045,2024-01-03 22:27:00,3338419.54,648462.95
ORD_00436,3,PRD_00034,SEL_00083,2024-01-03 22:27:00,2290298.07,517637.16
ORD_00436,4,PRD_00007,SEL_00061,2024-01-03 22:27:00,5685427.25,878119.61
ORD_00437,1,PRD_00008,SEL_00006,2024-01-03 22:30:00,3605078.86,263797.01
ORD_00437,2,PRD_00003,SEL_00019,2024-01-03 22:30:00,5224245.58,875669.49
ORD_00437,3,PRD_00010,SEL_00093,2024-01-03 22:30:00,3287108.1,879496.53
ORD_00437,4,PRD_00011,SEL_00083,2024-01-03 22:30:00,4152065.82,400616.11
ORD_00438,1,PRD_00029,SEL_00045,2024-01-03 22:31:00,5223474.17,393744.93
ORD_00438,2,PRD_00003,SEL_00106,2024-01-03 22:31:00,648620.34,380790.75
ORD_00438,3,PRD_00001,SEL_00078,2024-01-03 22:31:00,5423517.9,168670.93
ORD_00439,1,PRD_00013,SEL_00081,2024-01-03 22:34:00,4987235.3,498635.95
ORD_00439,2,PRD_00007,SEL_00091,2024-01-03 22:34:00,1996153.07,347282.0
ORD_00440,1,PRD_00044,SEL_00052,2024-01-03 22:34:00,2590206.88,77247.12
ORD_00440,2,PRD_00041,SEL_00008,2024-01-03 22:34:00,5105989.0,748651.94
ORD_00440,3,PRD_00001,SEL_00049,2024-01-03 22:34:00,5000346.91,221925.34
ORD_00440,4,PRD_00021,SEL_00064,2024-01-03 22:34:00,2237739.99,676949.61
ORD_00441,1,PRD_00020,SEL_00046,2024-01-03 22:35:00,271226.48,597876.79
ORD_00441,2,PRD_00001,SEL_00102,2024-01-03 22:35:00,4591196.38,402444.54
ORD_00442,1,PRD_00004,SEL_00096,2024-01-03 22:38:00,3189901.11,520670.64
ORD_00442,2,PRD_00019,SEL_00003,2024-01-03 22:38:00,4605051.5,60934.64
ORD_00442,3,PRD_00022,SEL_00041,2024-01-03 22:38:00,1441033.16,432349.96
ORD_00443,1,PRD_00020,SEL_00095,2024-01-03 22:40:00,4915544.04,31981.69
ORD_00443,2,PRD_00002,SEL_00006,2024-01-03 22:40:00,974014.88,652244.7
ORD_00443,3,PRD_00006,SEL_00018,2024-01-03 22:40:00,2457081.2,698044.75
ORD_00443,4,PRD_00001,SEL_00006,2024-01-03 22:40:00,525595.48,617144.59
ORD_00444,1,PRD_00032,SEL_00041,2024-01-03 22:42:00,4579868.05,739341.15
ORD_00444,2,PRD_00028,SEL_00012,2024-01-03 22:42:00,3344179.83,390739.48
ORD_00445,1,PRD_00001,SEL_00074,2024-01-03 22:43:00,741472.3,447142.22
ORD_00445,2,PRD_00011,SEL_00080,2024-01-03 22:43:00,1700578.59,764805.41
ORD_00445,3,PRD_00010,SEL_00008,2024-01-03 22:43:00,5269400.75,137997.99
ORD_00445,4,PRD_00002,SEL_00108,2024-01-03 22:43:00,905888.47,160308.73
ORD_00446,1,PRD_00004,SEL_00095,2024-01-03 22:47:00,4894146.36,317121.52
ORD_00446,2,PRD_00029,SEL_00039,2024-01-03 22:47:00,4303565.6,876625.42
ORD_00446,3,PRD_00016,SEL_00052,2024-01-03 22:47:00,4820594.68,850792.38
ORD_00446,4,PRD_00030,SEL_00006,2024-01-03 22:47:00,3265651.54,661547.68
ORD_00447,1,PRD_00028,SEL_00043,2024-01-03 22:49:00,5905360.59,331917.48
ORD_00447,2,PRD_00025,SEL_00107,2024-01-03 22:49:00,2392223.11,118792.44
ORD_00447,3,PRD_00010,SEL_00054,2024-01-03 22:49:00,2837284.19,803310.02
ORD_00448,1,PRD_00018,SEL_00076,2024-01-03 22:50:00,5827009.87,24342.63
ORD_00448,2,PRD_00039,SEL_00045,2024-01-03 22:50:00,4881198.25,681183.2
ORD_00448,3,PRD_00005,SEL_00029,2024-01-03 22:50:00,5164051.06,409803.73
ORD_00449,1,PRD_00028,SEL_00072,2024-01-03 22:51:00,5768996.27,636963.1
ORD_00449,2,PRD_00012,SEL_00074,2024-01-03 22:51:00,935519.4,429076.97
ORD_00449,3,PRD_00030,SEL_00083,2024-01-03 22:51:00,3408784.59,389177.17
ORD_00450,1,PRD_00004,SEL_00104,2024-01-03 22:55:00,269746.91,531335.52
ORD_00450,2,PRD_00014,SEL_00106,2024-01-03 22:55:00,438744.76,21811.24
ORD_00451,1,PRD_00051,SEL_00076,2024-01-03 22:57:00,5093658.49,759110.98
ORD_00451,2,PRD_00015,SEL_00106,2024-01-03 22:57:00,3682408.51,321769.01
ORD_00452,1,PRD_00016,SEL_00082,2024-01-03 23:02:00,448442.42,895847.57
ORD_00452,2,PRD_00001,SEL_00084,2024-01-03 23:02:00,1832827.62,389910.19
ORD_00452,3,PRD_00032,SEL_00003,2024-01-03 23:02:00,3730099.27,159773.89
ORD_00453,1,PRD_00007,SEL_00048,2024-01-03 23:04:00,4313899.65,219194.31
ORD_00453,2,PRD_00029,SEL_00082,2024-01-03 23:04:00,1349713.85,670892.64
ORD_00453,3,PRD_00040,SEL_00069,2024-01-03 23:04:00,2384055.44,510391.81
ORD_00454,1,PRD_00001,SEL_00072,2024-01-03 23:05:00,2118462.08,6745.99
ORD_00454,2,PRD_00014,SEL_00029,2024-01-03 23:05:00,5339469.03,684768.53
ORD_00454,3,PRD_00031,SEL_00093,2024-01-03 23:05:00,4449241.99,27553.35
ORD_00455,1,PRD_00028,SEL_00086,2024-01-03 23:05:00,3336387.84,827145.31
ORD_00455,2,PRD_00007,SEL_00106,2024-01-03 23:05:00,1714679.89,816453.06
ORD_00456,1,PRD_00052,SEL_00047,2024-01-03 23:08:00,3631815.26,738396.26
ORD_00456,2,PRD_00016,SEL_00104,2024-01-03 23:08:00,1461218.64,480228.53
ORD_00456,3,PRD_00027,SEL_00019,2024-01-03 23:08:00,2767870.37,898314.72
ORD_00457,1,PRD_00009,SEL_00076,2024-01-03 23:09:00,1154813.12,351611.38
ORD_00457,2,PRD_00002,SEL_00007,2024-01-03 23:09:00,933297.14,431329.56
ORD_00458,1,PRD_00001,SEL_00077,2024-01-03 23:11:00,1614456.42,701001.29
ORD_00458,2,PRD_00016,SEL_00016,2024-01-03 23:11:00,4025464.53,188069.9
ORD_00459,1,PRD_00009,SEL_00003,2024-01-03 23:11:00,4159328.95,814233.66
ORD_00459,2,PRD_00002,SEL_00052,2024-01-03 23:11:00,3387976.06,54534.32
ORD_00459,3,PRD_00013,SEL_00093,2024-01-03 23:11:00,3239741.7,232319.85
ORD_00459,4,PRD_00001,SEL_00047,2024-01-03 23:11:00,4279721.9,515096.87
ORD_00460,1,PRD_00001,SEL_00075,2024-01-03 23:13:00,919203.79,453635.19
ORD_00460,2,PRD_00009,SEL_00082,2024-01-03 23:13:00,746980.22,579555.17
ORD_00460,3,PRD_00050,SEL_00030,2024-01-03 23:13:00,3267942.29,458060.48
ORD_00461,1,PRD_00006,SEL_00035,2024-01-03 23:18:00,4325303.32,619751.02
ORD_00461,2,PRD_00001,SEL_00057,2024-01-03 23:18:00,604514.62,596789.25
ORD_00461,3,PRD_00002,SEL_00039,2024-01-03 23:18:00,2461106.76,231881.77
ORD_00461,4,PRD_00005,SEL_00084,2024-01-03 23:18:00,4903171.16,404528.83
ORD_00462,1,PRD_00001,SEL_00078,2024-01-03 23:19:00,4724603.17,332007.96
ORD_00462,2,PRD_00032,SEL_00023,2024-01-03 23:19:00,4129163.39,145628.74
ORD_00462,3,PRD_00052,SEL_00061,2024-01-03 23:19:00,4747966.43,285711.24
ORD_00462,4,PRD_00034,SEL_00089,2024-01-03 23:19:00,511896.13,792463.26
ORD_00463,1,PRD_00019,SEL_00061,2024-01-03 23:19:00,2243084.86,447615.47
ORD_00463,2,PRD_00003,SEL_00116,2024-01-03 23:19:00,3810396.86,513577.34
ORD_00463,3,PRD_00002,SEL_00109,2024-01-03 23:19:00,5960920.27,492762.36
ORD_00463,4,PRD_00016,SEL_00075,2024-01-03 23:19:00,1398158.21,817365.23
ORD_00464,1,PRD_00005,SEL_00046,2024-01-03 23:20:00,378748.45,883125.49
ORD_00464,2,PRD_00003,SEL_00051,2024-01-03 23:20:00,2578553.74,125695.84
ORD_00465,1,PRD_00026,SEL_00041,2024-01-03 23:20:00,3322717.39,649242.19
ORD_00465,2,PRD_00003,SEL_00089,2024-01-03 23:20:00,5125783.17,543300.99
ORD_00466,1,PRD_00011,SEL_00023,2024-01-03 23:32:00,3363711.33,798574.31
ORD_00466,2,PRD_00009,SEL_00083,2024-01-03 23:32:00,3524439.72,433735.62
ORD_00467,1,PRD_00025,SEL_00045,2024-01-03 23:33:00,385470.47,410305.7
ORD_00467,2,PRD_00001,SEL_00035,2024-01-03 23:33:00,2728620.96,51986.67
ORD_00467,3,PRD_00005,SEL_00096,2024-01-03 23:33:00,716566.68,319846.4
ORD_00467,4,PRD_00023,SEL_00117,2024-01-03 23:33:00,1299411.26,236564.69
ORD_00468,1,PRD_00004,SEL_00104,2024-01-03 23:34:00,5603157.38,251921.09
ORD_00468,2,PRD_00006,SEL_00071,2024-01-03 23:34:00,1597383.62,84630.14
ORD_00469,1,PRD_00010,SEL_00052,2024-01-03 23:34:00,5908636.2,338710.55
ORD_00469,2,PRD_00026,SEL_00028,2024-01-03 23:34:00,887747.99,535587.36
ORD_00469,3,PRD_00001,SEL_00016,2024-01-03 23:34:00,4990509.26,193944.37
ORD_00469,4,PRD_00003,SEL_00081,2024-01-03 23:34:00,2973368.79,85007.97
ORD_00470,1,PRD_00004,SEL_00061,2024-01-03 23:38:00,897021.11,22058.12
ORD_00470,2,PRD_00003,SEL_00045,2024-01-03 23:38:00,1546473.0,619177.2
ORD_00471,1,PRD_00004,SEL_00068,2024-01-03 23:41:00,1967767.36,494355.87
ORD_00471,2,PRD_00013,SEL_00086,2024-01-03 23:41:00,5413734.16,329695.72
ORD_00472,1,PRD_00015,SEL_00067,2024-01-03 23:41:00,1255593.05,154500.76
ORD_00472,2,PRD_00001,SEL_00116,2024-01-03 23:41:00,1539787.97,824049.09
ORD_00472,3,PRD_00002,SEL_00043,2024-01-03 23:41:00,4989574.25,351672.84
ORD_00472,4,PRD_00022,SEL_00022,2024-01-03 23:41:00,1110035.35,321645.28
ORD_00473,1,PRD_00006,SEL_00075,2024-01-03 23:49:00,5989458.12,711563.4
ORD_00473,2,PRD_00001,SEL_00004,2024-01-03 23:49:00,3479796.84,295025.36
ORD_00474,1,PRD_00025,SEL_00087,2024-01-03 23:51:00,1428141.06,826814.34
ORD_00474,2,PRD_00001,SEL_00105,2024-01-03 23:51:00,3760067.97,393622.94
ORD_00474,3,PRD_00030,SEL_00045,2024-01-03 23:51:00,1570530.09,459980.44
ORD_00475,1,PRD_00003,SEL_00116,2024-01-03 23:52:00,1262748.61,78798.16
ORD_00475,2,PRD_00001,SEL_00080,2024-01-03 23:52:00,267199.81,569198.86
ORD_00476,1,PRD_00028,SEL_00072,2024-01-03 23:54:00,3793347.8,493302.86
ORD_00476,2,PRD_00034,SEL_00091,2024-01-03 23:54:00,4665430.52,612499.13
ORD_00477,1,PRD_00001,SEL_00041,2024-01-03 23:56:00,4502764.03,449282.25
ORD_00477,2,PRD_00018,SEL_00083,2024-01-03 23:56:00,329300.44,208346.87
ORD_00477,3,PRD_00002,SEL_00115,2024-01-03 23:56:00,3789785.87,432066.04
ORD_00477,4,PRD_00027,SEL_00084,2024-01-03 23:56:00,5914165.61,103493.36
ORD_00478,1,PRD_00001,SEL_00074,2024-01-04 00:02:00,4746777.85,326922.18
ORD_00478,2,PRD_00033,SEL_00004,2024-01-04 00:02:00,2090094.21,92133.31
ORD_00479,1,PRD_00041,SEL_00067,2024-01-04 00:04:00,3611141.44,447131.41
ORD_00479,2,PRD_00013,SEL_00018,2024-01-04 00:04:00,3042133.86,410617.88
ORD_00479,3,PRD_00001,SEL_00119,2024-01-04 00:04:00,2856230.03,84195.04
ORD_00480,1,PRD_00016,SEL_00117,2024-01-04 00:11:00,2083240.96,214041.01
ORD_00480,2,PRD_00011,SEL_00045,2024-01-04 00:11:00,476323.45,518775.51
ORD_00480,3,PRD_00001,SEL_00004,2024-01-04 00:11:00,1338385.2,52775.41
ORD_00481,1,PRD_00025,SEL_00077,2024-01-04 00:11:00,5120847.96,625098.91
ORD_00481,2,PRD_00004,SEL_00080,2024-01-04 00:11:00,5649890.99,762462.49
ORD_00481,3,PRD_00002,SEL_00003,2024-01-04 00:11:00,338112.94,834906.49
ORD_00482,1,PRD_00038,SEL_00045,2024-01-04 00:17:00,2616447.65,583001.94
ORD_00482,2,PRD_00012,SEL_00051,2024-01-04 00:17:00,2497779.29,754418.67
ORD_00482,3,PRD_00021,SEL_00108,2024-01-04 00:17:00,5418502.73,50164.08
ORD_00483,1,PRD_00002,SEL_00072,2024-01-04 00:23:00,5440458.71,221748.69
ORD_00483,2,PRD_00001,SEL_00061,2024-01-04 00:23:00,2309829.0,217859.45
ORD_00484,1,PRD_00002,SEL_00062,2024-01-04 00:25:00,3696692.1,317300.31
ORD_00484,2,PRD_00007,SEL_00119,2024-01-04 00:25:00,3202870.21,700158.2
ORD_00484,3,PRD_00045,SEL_00062,2024-01-04 00:25:00,5710249.9,332218.73
ORD_00484,4,PRD_00005,SEL_00072,2024-01-04 00:25:00,5249741.84,88440.45
ORD_00485,1,PRD_00029,SEL_00023,2024-01-04 00:35:00,2933934.2,427869.76
ORD_00485,2,PRD_00001,SEL_00027,2024-01-04 00:35:00,2381066.22,838935.48
ORD_00485,3,PRD_00003,SEL_00030,2024-01-04 00:35:00,3398264.12,803176.31
ORD_00485,4,PRD_00039,SEL_00062,2024-01-04 00:35:00,1767699.59,497004.46
ORD_00486,1,PRD_00003,SEL_00075,2024-01-04 00:36:00,3974492.85,211724.87
ORD_00486,2,PRD_00016,SEL_00041,2024-01-04 00:36:00,2327955.92,512375.78
ORD_00486,3,PRD_00015,SEL_00049,2024-01-04 00:36:00,5726478.37,34942.49
ORD_00487,1,PRD_00019,SEL_00022,2024-01-04 00:38:00,1961940.39,193101.43
ORD_00487,2,PRD_00001,SEL_00119,2024-01-04 00:38:00,5270392.92,91400.57
ORD_00487,3,PRD_00008,SEL_00007,2024-01-04 00:38:00,1041253.58,579243.72
ORD_00487,4,PRD_00002,SEL_00066,2024-01-04 00:38:00,5229235.71,121073.88
ORD_00488,1,PRD_00004,SEL_00106,2024-01-04 00:41:00,2834779.8,176285.9
ORD_00488,2,PRD_00017,SEL_00094,2024-01-04 00:41:00,3873827.61,474003.65
ORD_00489,1,PRD_00025,SEL_00042,2024-01-04 00:42:00,5265337.02,115032.25
ORD_00489,2,PRD_00010,SEL_00049,2024-01-04 00:42:00,3081390.18,759233.29
ORD_00490,1,PRD_00003,SEL_00082,2024-01-04 00:48:00,1285694.94,396092.31
ORD_00490,2,PRD_00034,SEL_00002,2024-01-04 00:48:00,1243588.32,716390.35
ORD_00491,1,PRD_00002,SEL_00002,2024-01-04 00:53:00,4386080.18,463366.15
ORD_00491,2,PRD_00050,SEL_00089,2024-01-04 00:53:00,4334545.16,166063.74
ORD_00491,3,PRD_00001,SEL_00107,2024-01-04 00:53:00,4724156.96,140621.27
ORD_00491,4,PRD_00004,SEL_00023,2024-01-04 00:53:00,1128652.51,59963.86
ORD_00492,1,PRD_00026,SEL_00094,2024-01-04 00:54:00,1099543.92,606728.69
ORD_00492,2,PRD_00010,SEL_00071,2024-01-04 00:54:00,3926087.18,473210.98
ORD_00492,3,PRD_00040,SEL_00039,2024-01-04 00:54:00,5576476.24,378851.4
ORD_00492,4,PRD_00032,SEL_00041,2024-01-04 00:54:00,979779.98,768161.43
ORD_00493,1,PRD_00001,SEL_00064,2024-01-04 00:55:00,1607898.92,799621.75
ORD_00493,2,PRD_00014,SEL_00047,2024-01-04 00:55:00,5944221.85,899112.1
ORD_00493,3,PRD_00002,SEL_00007,2024-01-04 00:55:00,2798348.5,605596.68
ORD_00494,1,PRD_00035,SEL_00088,2024-01-04 00:57:00,1552842.92,746833.96
ORD_00494,2,PRD_00001,SEL_00016,2024-01-04 00:57:00,5699563.4,489841.89
ORD_00495,1,PRD_00001,SEL_00080,2024-01-04 01:03:00,3584658.45,881198.59
ORD_00495,2,PRD_00051,SEL_00091,2024-01-04 01:03:00,1270300.06,197674.44
ORD_00495,3,PRD_00009,SEL_00078,2024-01-04 01:03:00,5220284.62,578848.8
ORD_00495,4,PRD_00052,SEL_00048,2024-01-04 01:03:00,2844068.65,798775.05
ORD_00496,1,PRD_00029,SEL_00018,2024-01-04 01:05:00,5202201.66,703408.57
ORD_00496,2,PRD_00006,SEL_00029,2024-01-04 01:05:00,3662347.76,621556.11
ORD_00496,3,PRD_00012,SEL_00094,2024-01-04 01:05:00,5596721.15,396907.94
